timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,step_timestamp
2024-12-11 19:39:45.308,-0.184247,2.66949,9.76302,0.0251211,-0.00984991,0.00542127,0
2024-12-11 19:39:45.308,-0.184247,2.66949,9.76302,0.0251211,-0.00984991,0.00542127,0
2024-12-11 19:39:45.308,-0.184247,2.66949,9.76302,0.0251211,-0.00984991,0.00542127,0
2024-12-11 19:39:45.308,-0.184247,2.66949,9.76302,0.0251211,-0.00984991,0.00542127,0
2024-12-11 19:39:45.309,-0.184247,2.66949,9.76302,0.0251211,-0.00984991,0.00542127,0
2024-12-11 19:39:45.309,-0.184247,2.66949,9.76302,0.0251211,-0.00984991,0.00542127,0
2024-12-11 19:39:45.310,-0.189033,2.6671,9.74387,0.0245102,-0.00557398,0.00542127,0
2024-12-11 19:39:45.310,-0.189033,2.6671,9.74387,0.0245102,-0.00557398,0.00542127,0
2024-12-11 19:39:45.310,-0.189033,2.6671,9.74387,0.0245102,-0.00557398,0.00542127,0
2024-12-11 19:39:45.310,-0.189033,2.6671,9.74387,0.0245102,-0.00557398,0.00542127,0
2024-12-11 19:39:45.310,-0.189033,2.6671,9.74387,0.0245102,-0.00557398,0.00542127,0
2024-12-11 19:39:45.313,-0.215354,2.66471,9.73191,0.0245102,-0.00251974,0.00847551,0
2024-12-11 19:39:45.313,-0.215354,2.66471,9.73191,0.0245102,-0.00251974,0.00847551,0
2024-12-11 19:39:45.313,-0.215354,2.66471,9.73191,0.0245102,-0.00251974,0.00847551,0
2024-12-11 19:39:45.313,-0.215354,2.66471,9.73191,0.0245102,-0.00251974,0.00847551,0
2024-12-11 19:39:45.313,-0.215354,2.66471,9.73191,0.0245102,-0.00251974,0.00847551,0
2024-12-11 19:39:45.314,-0.215354,2.66471,9.73191,0.0245102,-0.00251974,0.00847551,0
2024-12-11 19:39:45.314,-0.215354,2.66471,9.73191,0.0245102,-0.00251974,0.00847551,0
2024-12-11 19:39:45.314,-0.215354,2.66471,9.73191,0.0245102,-0.00251974,0.00847551,0
2024-12-11 19:39:45.318,-0.222533,2.66471,9.72234,0.0220669,0.00664296,0.0127514,0
2024-12-11 19:39:45.321,-0.193819,2.65035,9.72952,0.0220669,0.00664296,0.0127514,0
2024-12-11 19:39:45.322,-0.189033,2.65514,9.70798,0.0220669,0.00664296,0.0127514,0
2024-12-11 19:39:45.325,-0.200997,2.65274,9.69123,0.0141258,0.00297788,0.0170274,0
2024-12-11 19:39:45.325,-0.200997,2.65274,9.69123,0.0141258,0.00297788,0.0170274,0
2024-12-11 19:39:45.327,-0.215354,2.65274,9.69841,0.0141258,0.00297788,0.0170274,0
2024-12-11 19:39:45.327,-0.215354,2.65274,9.69841,0.0141258,0.00297788,0.0170274,0
2024-12-11 19:39:45.328,-0.215354,2.65274,9.69841,0.00923906,0.00297788,0.0158057,0
2024-12-11 19:39:45.329,-0.217747,2.6671,9.70798,0.00923906,0.00297788,0.0158057,0
2024-12-11 19:39:45.329,-0.217747,2.6671,9.70798,0.00923906,0.00297788,0.0158057,0
2024-12-11 19:39:45.329,-0.217747,2.6671,9.70798,0.00923906,0.00297788,0.0158057,0
2024-12-11 19:39:45.330,-0.217747,2.6671,9.70798,0.00679568,-0.0019089,0.0139731,0
2024-12-11 19:39:45.330,-0.217747,2.6671,9.70798,0.00679568,-0.0019089,0.0139731,0
2024-12-11 19:39:45.332,-0.212961,2.68864,9.71516,0.00679568,-0.0019089,0.0139731,0
2024-12-11 19:39:45.332,-0.212961,2.68864,9.71516,0.00679568,-0.0019089,0.0139731,0
2024-12-11 19:39:45.334,-0.208176,2.69103,9.71516,0.00435229,-0.00374144,0.0151948,0
2024-12-11 19:39:45.335,-0.208176,2.69103,9.71516,0.0019089,-0.00923906,0.0151948,0
2024-12-11 19:39:45.336,-0.208176,2.69581,9.71994,0.0019089,-0.00923906,0.0151948,0
2024-12-11 19:39:45.336,-0.208176,2.69581,9.71994,0.0019089,-0.00923906,0.0151948,0
2024-12-11 19:39:45.338,-0.210568,2.69821,9.74387,0.000687203,-0.0122933,0.0139731,0
2024-12-11 19:39:45.338,-0.210568,2.69821,9.74387,0.000687203,-0.0122933,0.0139731,0
2024-12-11 19:39:45.338,-0.210568,2.69821,9.74387,0.000687203,-0.0122933,0.0139731,0
2024-12-11 19:39:45.339,-0.210568,2.69821,9.74387,0.000687203,-0.0122933,0.0139731,0
2024-12-11 19:39:45.341,-0.205783,2.7006,9.75823,-0.00542127,-0.0171801,0.0133623,0
2024-12-11 19:39:45.342,-0.205783,2.7006,9.75823,-0.00847551,-0.0238994,0.0115297,0
2024-12-11 19:39:45.343,-0.208176,2.69821,9.76302,-0.00847551,-0.0238994,0.0115297,0
2024-12-11 19:39:45.343,-0.208176,2.69821,9.76302,-0.00847551,-0.0238994,0.0115297,0
2024-12-11 19:39:45.344,-0.208176,2.69821,9.76302,-0.0127514,-0.029397,0.0096972,0
2024-12-11 19:39:45.345,-0.229711,2.69581,9.77498,-0.0127514,-0.029397,0.0096972,0
2024-12-11 19:39:45.345,-0.229711,2.69581,9.77498,-0.0127514,-0.029397,0.0096972,0
2024-12-11 19:39:45.348,-0.246461,2.69581,9.78455,-0.0133623,-0.029397,0.0096972,0
2024-12-11 19:39:45.348,-0.246461,2.69581,9.78455,-0.0133623,-0.029397,0.0096972,0
2024-12-11 19:39:45.348,-0.246461,2.69581,9.78455,-0.0133623,-0.029397,0.0096972,0
2024-12-11 19:39:45.350,-0.253639,2.68146,9.77977,-0.0164165,-0.0324513,0.00725381,0
2024-12-11 19:39:45.350,-0.253639,2.68146,9.77977,-0.0164165,-0.0324513,0.00725381,0
2024-12-11 19:39:45.351,-0.253639,2.68146,9.77977,-0.0188599,-0.037338,0.00542127,0
2024-12-11 19:39:45.351,-0.253639,2.68146,9.77977,-0.0188599,-0.037338,0.00542127,0
2024-12-11 19:39:45.353,-0.236889,2.67906,9.78455,-0.0188599,-0.037338,0.00542127,0
2024-12-11 19:39:45.354,-0.236889,2.67906,9.78455,-0.0200816,-0.0391706,0.00419957,0
2024-12-11 19:39:45.355,-0.232104,2.67667,9.8013,-0.0200816,-0.0391706,0.00419957,0
2024-12-11 19:39:45.355,-0.232104,2.67667,9.8013,-0.0200816,-0.0391706,0.00419957,0
2024-12-11 19:39:45.355,-0.232104,2.67667,9.8013,-0.0200816,-0.0391706,0.00419957,0
2024-12-11 19:39:45.356,-0.232104,2.67667,9.8013,-0.0219141,-0.0403923,0.00297788,0
2024-12-11 19:39:45.357,-0.232104,2.65514,9.79891,-0.0219141,-0.0403923,0.00297788,0
2024-12-11 19:39:45.357,-0.232104,2.65514,9.79891,-0.0219141,-0.0403923,0.00297788,0
2024-12-11 19:39:45.358,-0.232104,2.65514,9.79891,-0.0231358,-0.041614,0.00114534,0
2024-12-11 19:39:45.358,-0.232104,2.65514,9.79891,-0.0231358,-0.041614,0.00114534,0
2024-12-11 19:39:45.360,-0.215354,2.63839,9.8013,-0.0231358,-0.041614,0.00114534,0
2024-12-11 19:39:45.360,-0.215354,2.63839,9.8013,-0.0231358,-0.041614,0.00114534,0
2024-12-11 19:39:45.362,-0.212961,2.62881,9.80848,-0.0249684,-0.0434465,-0.0019089,0
2024-12-11 19:39:45.365,-0.234497,2.61685,9.80369,-0.0249684,-0.0458899,-0.00313059,0
2024-12-11 19:39:45.367,-0.256032,2.61446,9.81326,-0.0255792,-0.0501658,-0.00374144,0
2024-12-11 19:39:45.369,-0.260818,2.61685,9.82792,-0.022525,-0.0519984,-0.00435229,0
2024-12-11 19:39:45.371,-0.246461,2.61685,9.82553,-0.0243575,-0.0538309,-0.00557398,0
2024-12-11 19:39:45.375,-0.239282,2.62164,9.82074,-0.0219141,-0.0538309,-0.00740652,0
2024-12-11 19:39:45.376,-0.244068,2.61924,9.82074,-0.0219141,-0.0538309,-0.00740652,0
2024-12-11 19:39:45.378,-0.232104,2.61685,9.81087,-0.0219141,-0.0513875,-0.00740652,0
