timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,step_timestamp
2024-12-11 19:36:33.940,0.658325,3.21536,10.1581,-0.44401,-0.475316,-0.345205,0
2024-12-11 19:36:33.942,0.73011,3.19861,10.2754,-0.44401,-0.475316,-0.345205,0
2024-12-11 19:36:33.943,0.73011,3.19861,10.2754,-0.448896,-0.450271,-0.343983,0
2024-12-11 19:36:33.944,0.801895,3.17946,10.3881,-0.448896,-0.450271,-0.343983,0
2024-12-11 19:36:33.947,0.8668,3.17946,10.4839,-0.451951,-0.423394,-0.343983,0
2024-12-11 19:36:33.947,0.801895,3.17946,10.4839,-0.451951,-0.423394,-0.343983,0
2024-12-11 19:36:33.949,0.897907,3.19861,10.558,-0.453172,-0.393462,-0.346427,0
2024-12-11 19:36:33.951,0.921835,3.22014,10.6011,-0.452561,-0.36292,-0.346427,0
2024-12-11 19:36:33.952,0.921835,3.22014,10.6011,-0.450729,-0.330545,-0.348259,0
2024-12-11 19:36:33.953,0.940978,3.26082,10.6466,-0.450729,-0.330545,-0.348259,0
2024-12-11 19:36:33.956,0.952942,3.34218,10.7112,-0.448286,-0.296948,-0.346427,0
2024-12-11 19:36:33.957,0.940978,3.34218,10.7112,-0.443399,-0.263962,-0.342762,0
2024-12-11 19:36:33.958,0.926621,3.42114,10.7495,-0.443399,-0.263962,-0.342762,0
2024-12-11 19:36:33.961,0.926621,3.47378,10.7566,-0.438512,-0.225479,-0.337875,0
2024-12-11 19:36:33.963,0.881157,3.47378,10.7566,-0.433625,-0.188828,-0.332377,0
2024-12-11 19:36:33.964,0.830609,3.53839,10.7542,-0.426295,-0.152177,-0.321382,0
2024-12-11 19:36:33.965,0.758824,3.60539,10.7423,-0.426295,-0.152177,-0.321382,0
2024-12-11 19:36:33.969,0.696611,3.65593,10.7231,-0.4153,-0.081319,-0.298781,0
2024-12-11 19:36:33.970,0.641576,3.71815,10.6896,-0.4153,-0.081319,-0.298781,0
2024-12-11 19:36:33.971,0.641576,3.71815,10.6896,-0.4153,-0.081319,-0.298781,0
2024-12-11 19:36:33.972,0.579362,3.77557,10.6514,-0.410413,-0.0501658,-0.285342,0
2024-12-11 19:36:33.976,0.488435,3.82822,10.6107,-0.396364,0.0139731,-0.259076,0
2024-12-11 19:36:33.977,0.371187,3.88564,10.5532,-0.396364,0.0139731,-0.259076,0
2024-12-11 19:36:33.979,0.239282,3.92872,10.4862,-0.39392,0.0439046,-0.246248,0
2024-12-11 19:36:33.980,0.371187,3.88564,10.5532,-0.39392,0.0439046,-0.246248,0
2024-12-11 19:36:33.982,0.100499,3.98614,10.4169,-0.388422,0.074447,-0.230977,0
2024-12-11 19:36:33.984,-0.0526421,4.02682,10.3543,-0.385979,0.100713,-0.217538,0
2024-12-11 19:36:33.987,-0.200997,4.06271,10.3184,-0.385979,0.123315,-0.202267,0
2024-12-11 19:36:33.989,-0.330509,4.09621,10.2873,-0.385979,0.143473,-0.188828,0
2024-12-11 19:36:33.989,-0.330509,4.09621,10.2873,-0.385979,0.143473,-0.188828,0
2024-12-11 19:36:33.993,-0.541077,4.11775,10.2395,-0.385368,0.178291,-0.157675,0
2024-12-11 19:36:33.994,-0.541077,4.11775,10.2395,-0.385368,0.178291,-0.157675,0
2024-12-11 19:36:34.003,-0.813859,4.21615,10.3113,-0.400029,0.226548,-0.115526,0
2024-12-11 19:36:34.003,-0.813859,4.21615,10.3113,-0.400029,0.226548,-0.115526,0
2024-12-11 19:36:34.005,-0.88355,4.21376,10.3567,-0.400029,0.226548,-0.112472,0
2024-12-11 19:36:34.005,-0.88355,4.21376,10.3567,-0.400029,0.226548,-0.112472,0
2024-12-11 19:36:34.005,-0.88355,4.21376,10.3567,-0.400029,0.226548,-0.112472,0
2024-12-11 19:36:34.008,-0.957727,4.22094,10.4025,-0.411024,0.243652,-0.11064,0
2024-12-11 19:36:34.009,-0.957727,4.22094,10.4025,-0.411024,0.243652,-0.11064,0
2024-12-11 19:36:34.010,-1.0319,4.22094,10.4575,-0.414078,0.24976,-0.109418,0
2024-12-11 19:36:34.012,-1.1013,4.19671,10.5078,-0.417132,0.252814,-0.107585,0
2024-12-11 19:36:34.012,-1.1013,4.19671,10.5078,-0.417132,0.252814,-0.107585,0
2024-12-11 19:36:34.017,-1.26401,4.13928,10.5748,-0.427517,0.258312,-0.105753,0
2024-12-11 19:36:34.019,-1.36929,4.11296,10.6155,-0.427517,0.258312,-0.105753,0
2024-12-11 19:36:34.022,-1.45334,4.09382,10.6537,-0.431793,0.250982,-0.100255,0
2024-12-11 19:36:34.025,-1.51795,4.0675,10.692,-0.428738,0.249149,-0.0972011,0
2024-12-11 19:36:34.026,-1.5658,4.02682,10.7518,-0.428738,0.249149,-0.0972011,0
2024-12-11 19:36:34.026,-1.5658,4.02682,10.7518,-0.428738,0.249149,-0.0972011,0
2024-12-11 19:36:34.031,-1.64477,3.99332,10.8667,-0.414078,0.248538,-0.0923143,0
2024-12-11 19:36:34.034,-1.68544,3.94786,10.9026,-0.414078,0.248538,-0.0923143,0
2024-12-11 19:36:34.036,-1.70937,3.90239,10.9289,-0.395142,0.24243,-0.0923143,0
2024-12-11 19:36:34.037,-1.70937,3.90239,10.9289,-0.395142,0.24243,-0.0923143,0
2024-12-11 19:36:34.041,-1.68544,3.84497,10.9098,-0.367043,0.234489,-0.0929251,0
2024-12-11 19:36:34.041,-1.68544,3.84497,10.9098,-0.367043,0.234489,-0.0929251,0
