timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,step_timestamp
2024-12-13 15:24:35.796,-0.500399,2.61207,13.1195,-0.203488,0.0707819,-0.479821,0
2024-12-13 15:24:35.796,-0.500399,2.61207,13.1195,-0.203488,0.0707819,-0.479821,0
2024-12-13 15:24:35.796,-0.500399,2.61207,13.1195,-0.203488,0.0707819,-0.479821,0
2024-12-13 15:24:35.796,-0.500399,2.61207,13.1195,-0.203488,0.0707819,-0.479821,0
2024-12-13 15:24:35.796,-0.500399,2.61207,13.1195,-0.203488,0.0707819,-0.479821,0
2024-12-13 15:24:35.798,-0.596112,2.5666,12.9281,-0.180276,0.136143,-0.462106,0
2024-12-13 15:24:35.798,-0.596112,2.5666,12.9281,-0.180276,0.136143,-0.462106,0
2024-12-13 15:24:35.798,-0.596112,2.5666,12.9281,-0.180276,0.136143,-0.462106,0
2024-12-13 15:24:35.798,-0.596112,2.5666,12.9281,-0.180276,0.136143,-0.462106,0
2024-12-13 15:24:35.798,-0.596112,2.5666,12.9281,-0.180276,0.136143,-0.462106,0
2024-12-13 15:24:35.800,-0.691825,2.52592,12.7176,-0.157675,0.198449,-0.438894,0
2024-12-13 15:24:35.800,-0.691825,2.52592,12.7176,-0.157675,0.198449,-0.438894,0
2024-12-13 15:24:35.800,-0.691825,2.52592,12.7176,-0.157675,0.198449,-0.438894,0
2024-12-13 15:24:35.800,-0.691825,2.52592,12.7176,-0.157675,0.198449,-0.438894,0
2024-12-13 15:24:35.803,-0.691825,2.52084,12.4852,-0.136295,0.260145,-0.41446,0
2024-12-13 15:24:35.803,-0.804287,2.52084,12.4852,-0.136295,0.260145,-0.41446,0
2024-12-13 15:24:35.803,-0.804287,2.52084,12.4852,-0.136295,0.260145,-0.41446,0
2024-12-13 15:24:35.803,-0.804287,2.52084,12.4852,-0.136295,0.260145,-0.41446,0
2024-12-13 15:24:35.804,-0.804287,2.52084,12.4852,-0.114305,0.315732,-0.387583,0
2024-12-13 15:24:35.805,-0.905085,2.52323,12.2483,-0.114305,0.315732,-0.387583,0
2024-12-13 15:24:35.805,-0.905085,2.52323,12.2483,-0.114305,0.315732,-0.387583,0
2024-12-13 15:24:35.805,-0.905085,2.52323,12.2483,-0.114305,0.315732,-0.387583,0
2024-12-13 15:24:35.807,-0.986441,2.5331,12.0159,-0.0904818,0.364599,-0.359484,0
2024-12-13 15:24:35.807,-0.986441,2.5331,12.0159,-0.0904818,0.364599,-0.359484,0
2024-12-13 15:24:35.807,-0.986441,2.5331,12.0159,-0.0904818,0.364599,-0.359484,0
2024-12-13 15:24:35.807,-0.986441,2.5331,12.0159,-0.0904818,0.364599,-0.359484,0
2024-12-13 15:24:35.807,-0.986441,2.5331,12.0159,-0.0904818,0.364599,-0.359484,0
2024-12-13 15:24:35.810,-1.05823,2.57617,11.7909,-0.0660479,0.414078,-0.332606,0
2024-12-13 15:24:35.810,-1.05823,2.57617,11.7909,-0.0660479,0.414078,-0.332606,0
2024-12-13 15:24:35.810,-1.05823,2.57617,11.7909,-0.0660479,0.414078,-0.332606,0
2024-12-13 15:24:35.810,-1.05823,2.57617,11.7909,-0.0660479,0.414078,-0.332606,0
2024-12-13 15:24:35.812,-1.11565,2.63121,11.5923,-0.0422248,0.455616,-0.305118,0
2024-12-13 15:24:35.812,-1.11565,2.63121,11.5923,-0.0422248,0.455616,-0.305118,0
2024-12-13 15:24:35.812,-1.11565,2.63121,11.5923,-0.0422248,0.455616,-0.305118,0
2024-12-13 15:24:35.815,-1.16112,2.68864,11.4102,-0.0147367,0.491656,-0.280073,0
2024-12-13 15:24:35.815,-1.16112,2.68864,11.4102,-0.0147367,0.491656,-0.280073,0
2024-12-13 15:24:35.815,-1.16112,2.68864,11.4102,-0.0147367,0.491656,-0.280073,0
2024-12-13 15:24:35.815,-1.16112,2.68864,11.4102,-0.0147367,0.491656,-0.280073,0
2024-12-13 15:24:35.815,-1.16112,2.68864,11.4102,-0.0147367,0.491656,-0.280073,0
2024-12-13 15:24:35.817,-1.19701,2.73888,11.2116,0.0121406,0.524031,-0.256861,0
2024-12-13 15:24:35.817,-1.19701,2.73888,11.2116,0.0121406,0.524031,-0.256861,0
2024-12-13 15:24:35.817,-1.19701,2.73888,11.2116,0.0121406,0.524031,-0.256861,0
2024-12-13 15:24:35.817,-1.19701,2.73888,11.2116,0.0121406,0.524031,-0.256861,0
2024-12-13 15:24:35.819,-1.20419,2.77956,10.9938,0.038407,0.553962,-0.23426,0
2024-12-13 15:24:35.819,-1.20419,2.77956,10.9938,0.038407,0.553962,-0.23426,0
2024-12-13 15:24:35.819,-1.20419,2.77956,10.9938,0.038407,0.553962,-0.23426,0
2024-12-13 15:24:35.819,-1.20419,2.77956,10.9938,0.038407,0.553962,-0.23426,0
2024-12-13 15:24:35.822,-1.17787,2.80588,10.7877,0.0683385,0.579618,-0.214713,0
2024-12-13 15:24:35.822,-1.17787,2.80588,10.7877,0.0683385,0.579618,-0.214713,0
2024-12-13 15:24:35.824,-1.14437,2.80588,10.5556,0.0982701,0.600997,-0.200052,0
2024-12-13 15:24:35.824,-1.14437,2.80588,10.5556,0.0982701,0.600997,-0.200052,0
2024-12-13 15:24:35.824,-1.14437,2.80588,10.5556,0.0982701,0.600997,-0.200052,0
2024-12-13 15:24:35.824,-1.14437,2.80588,10.5556,0.0982701,0.600997,-0.200052,0
2024-12-13 15:24:35.824,-1.14437,2.80588,10.5556,0.0982701,0.600997,-0.200052,0
