timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,step_timestamp
2024-12-11 20:58:24.283,-0.0311067,2.30788,9.76541,-0.00603212,-0.00496313,-0.00801737,0
2024-12-11 20:58:24.283,-0.0311067,2.30788,9.76541,-0.00603212,-0.00496313,-0.00801737,0
2024-12-11 20:58:24.286,-0.00717847,2.30788,9.77737,-0.00542127,-0.00251974,-0.00923906,0
2024-12-11 20:58:24.287,-0.00717847,2.30788,9.77737,-0.00725381,0.00114534,-0.0116825,0
2024-12-11 20:58:24.288,-0.00239282,2.31745,9.78216,-0.00725381,0.00114534,-0.0116825,0
2024-12-11 20:58:24.288,-0.00239282,2.31745,9.78216,-0.00725381,0.00114534,-0.0116825,0
2024-12-11 20:58:24.290,-0.00717847,2.32223,9.75584,-0.00908635,0.00175619,-0.0122933,0
2024-12-11 20:58:24.290,-0.00717847,2.32223,9.75584,-0.00908635,0.00175619,-0.0122933,0
2024-12-11 20:58:24.293,-0.0119641,2.33181,9.72952,-0.00847551,0.00542127,-0.013515,0
2024-12-11 20:58:24.294,-0.0119641,2.33181,9.72952,-0.0109189,0.00908635,-0.0141258,0
2024-12-11 20:58:24.295,-0.0191426,2.35095,9.71516,-0.0109189,0.00908635,-0.0141258,0
2024-12-11 20:58:24.296,-0.0191426,2.35095,9.71516,-0.0133623,0.0115297,-0.0153475,0
2024-12-11 20:58:24.296,-0.0191426,2.35095,9.71516,-0.0133623,0.0115297,-0.0153475,0
2024-12-11 20:58:24.297,-0.0311067,2.35813,9.71277,-0.0133623,0.0115297,-0.0153475,0
2024-12-11 20:58:24.297,-0.0311067,2.35813,9.71277,-0.0133623,0.0115297,-0.0153475,0
2024-12-11 20:58:24.298,-0.0311067,2.35813,9.71277,-0.0133623,0.0115297,-0.0153475,0
2024-12-11 20:58:24.300,-0.040678,2.37009,9.70559,-0.0158057,0.0127514,-0.0141258,0
2024-12-11 20:58:24.300,-0.040678,2.37009,9.70559,-0.0158057,0.0127514,-0.0141258,0
2024-12-11 20:58:24.302,-0.0574277,2.38206,9.70559,-0.0151948,0.0164165,-0.0159584,0
2024-12-11 20:58:24.302,-0.0574277,2.38206,9.70559,-0.0151948,0.0164165,-0.0159584,0
2024-12-11 20:58:24.304,-0.0717847,2.37966,9.71037,-0.0158057,0.0151948,-0.0153475,0
2024-12-11 20:58:24.305,-0.0717847,2.37966,9.71037,-0.0158057,0.0151948,-0.0153475,0
2024-12-11 20:58:24.307,-0.0646062,2.39163,9.69123,-0.0170274,0.0133623,-0.0153475,0
2024-12-11 20:58:24.307,-0.0646062,2.39163,9.69123,-0.0170274,0.0133623,-0.0153475,0
2024-12-11 20:58:24.307,-0.0646062,2.39163,9.69123,-0.0170274,0.0133623,-0.0153475,0
2024-12-11 20:58:24.309,-0.0622134,2.42034,9.67448,-0.0243575,0.0096972,-0.0165692,0
2024-12-11 20:58:24.309,-0.0622134,2.42034,9.67448,-0.0243575,0.0096972,-0.0165692,0
2024-12-11 20:58:24.313,-0.0646062,2.42991,9.67209,-0.0268009,0.000534491,-0.0159584,0
2024-12-11 20:58:24.314,-0.0789631,2.40838,9.67927,-0.0268009,0.000534491,-0.0159584,0
2024-12-11 20:58:24.315,-0.0789631,2.40838,9.67927,-0.0261901,-0.00129805,-0.0171801,0
2024-12-11 20:58:24.316,-0.0789631,2.39163,9.70319,-0.0261901,-0.00129805,-0.0171801,0
2024-12-11 20:58:24.319,-0.066999,2.38445,9.72712,-0.0243575,-0.00496313,-0.0147367,0
2024-12-11 20:58:24.320,-0.066999,2.38445,9.72712,-0.0274118,-0.0116825,-0.0165692,0
2024-12-11 20:58:24.321,-0.066999,2.38445,9.72712,-0.0274118,-0.0116825,-0.0165692,0
2024-12-11 20:58:24.322,-0.0693919,2.36291,9.76302,-0.022525,-0.0147367,-0.0159584,0
2024-12-11 20:58:24.323,-0.0741775,2.35095,9.80848,-0.0274118,-0.0116825,-0.0165692,0
2024-12-11 20:58:24.324,-0.0741775,2.35095,9.80848,-0.0274118,-0.0116825,-0.0165692,0
2024-12-11 20:58:24.327,-0.0717847,2.35334,9.85424,-0.0206925,-0.0208452,-0.0153475,0
2024-12-11 20:58:24.328,-0.0717847,2.34377,9.8686,-0.0206925,-0.0208452,-0.0153475,0
2024-12-11 20:58:24.328,-0.0717847,2.34377,9.8686,-0.0206925,-0.0208452,-0.0153475,0
2024-12-11 20:58:24.330,-0.0837488,2.33659,9.87817,-0.0182491,-0.0226777,-0.013515,0
2024-12-11 20:58:24.330,-0.0837488,2.33659,9.87817,-0.0182491,-0.0226777,-0.013515,0
2024-12-11 20:58:24.334,-0.102891,2.34856,9.90928,-0.010308,-0.029397,-0.0104608,0
